#	gene name	KO	thrshld	score	E-value	"KO definition"
#	---------	------	-------	------	---------	-------------
	fig|232.52.peg.184	K02588	363.57	18.2	0.00018	"nitrogenase iron protein NifH"
	fig|232.52.peg.221	K02588	363.57	36.0	7e-10	"nitrogenase iron protein NifH"
	fig|232.52.peg.221	K22899	558.90	23.3	7.6e-06	"vanadium nitrogenase iron protein"
	fig|232.52.peg.239	K18425	508.83	11.5	0.023	"3-hydroxy-D-aspartate aldolase [EC:4.1.3.41]"
	fig|232.52.peg.291	K02586	545.20	12.5	0.0085	"nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]"
	fig|232.52.peg.292	K18425	508.83	10.3	0.055	"3-hydroxy-D-aspartate aldolase [EC:4.1.3.41]"
	fig|232.52.peg.347	K02588	363.57	26.1	7.3e-07	"nitrogenase iron protein NifH"
	fig|232.52.peg.518	K02588	363.57	11.6	0.018	"nitrogenase iron protein NifH"
	fig|232.52.peg.583	K02588	363.57	42.9	5.7e-12	"nitrogenase iron protein NifH"
	fig|232.52.peg.583	K22899	558.90	28.1	2.6e-07	"vanadium nitrogenase iron protein"
	fig|232.52.peg.589	K02588	363.57	24.5	2.2e-06	"nitrogenase iron protein NifH"
	fig|232.52.peg.589	K22899	558.90	15.2	0.0022	"vanadium nitrogenase iron protein"
	fig|232.52.peg.759	K15634	204.30	30.8	4.6e-08	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
	fig|232.52.peg.1012	K02588	363.57	13.0	0.007	"nitrogenase iron protein NifH"
*	fig|232.52.peg.1040	K01689	259.63	762.1	1.3e-229	"enolase 1/2/3 [EC:4.2.1.11]"
*	fig|232.52.peg.1159	K00927	98.03	586.9	9.1e-177	"phosphoglycerate kinase [EC:2.7.2.3]"
	fig|232.52.peg.1160	K00134	410.33	380.5	2.7e-114	"glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]"
	fig|232.52.peg.1266	K01689	259.63	13.6	0.0038	"enolase 1/2/3 [EC:4.2.1.11]"
	fig|232.52.peg.1267	K01689	259.63	13.1	0.0055	"enolase 1/2/3 [EC:4.2.1.11]"
	fig|232.52.peg.1810	K15633	73.80	11.1	0.019	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
	fig|232.52.peg.2320	K15634	204.30	21.4	3.1e-05	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
	fig|232.52.peg.2775	K02588	363.57	35.9	7.7e-10	"nitrogenase iron protein NifH"
	fig|232.52.peg.2775	K22899	558.90	14.9	0.0028	"vanadium nitrogenase iron protein"
	fig|232.52.peg.2812	K00134	410.33	11.5	0.023	"glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]"
	fig|232.52.peg.2896	K02588	363.57	35.2	1.2e-09	"nitrogenase iron protein NifH"
	fig|232.52.peg.2896	K22899	558.90	17.9	0.00035	"vanadium nitrogenase iron protein"
	fig|232.52.peg.2993	K15633	73.80	25.9	6.6e-07	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
	fig|232.52.peg.3347	K15634	204.30	123.4	3.3e-36	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
*	fig|232.52.peg.3362	K00134	410.33	633.5	4.9e-191	"glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]"
	fig|232.52.peg.3371	K00134	410.33	356.8	4.2e-107	"glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]"
	fig|232.52.peg.3453	K15634	204.30	82.9	6.5e-24	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
	fig|232.52.peg.3781	K02588	363.57	38.4	1.3e-10	"nitrogenase iron protein NifH"
	fig|232.52.peg.3781	K22899	558.90	25.3	1.9e-06	"vanadium nitrogenase iron protein"
	fig|232.52.peg.3942	K02588	363.57	12.3	0.011	"nitrogenase iron protein NifH"
	fig|232.52.peg.4035	K22898	150.97	13.0	0.023	"vanadium nitrogenase delta subunit [EC:1.18.6.2]"
